"seqnames"	"start"	"end"	"width"	"strand"	"target"
"chr7"	148876705	148876705	1	"+"	1
"chr7"	148877100	148877100	1	"+"	1
"chr7"	148877283	148877283	1	"+"	1
"chr7"	148879716	148879716	1	"+"	1
"chr7"	148879776	148879776	1	"+"	1
"chr7"	148895557	148895557	1	"+"	1
"chr7"	148921570	148921570	1	"+"	1
"chr7"	148923072	148923072	1	"+"	1
"chr7"	148923266	148923266	1	"+"	1
"chr7"	148950950	148950950	1	"+"	1
"chr7"	148952323	148952323	1	"+"	1
"chr7"	150034076	150034076	1	"+"	1
"chr7"	150034912	150034912	1	"+"	1
"chr7"	150068899	150068899	1	"+"	1
"chr7"	150070001	150070001	1	"+"	1
"chr7"	150070821	150070821	1	"+"	1
"chr7"	150841062	150841062	1	"+"	1
"chr7"	150841262	150841262	1	"+"	1
"chr7"	150931008	150931008	1	"+"	1
"chr7"	150932664	150932664	1	"+"	1
"chr7"	150934673	150934673	1	"+"	1
"chr7"	150934788	150934788	1	"+"	1
"chr7"	150935208	150935208	1	"+"	1
"chr7"	151075356	151075356	1	"+"	1
"chr7"	155251659	155251659	1	"+"	1
"chr7"	155257114	155257114	1	"+"	1
"chr7"	155538069	155538069	1	"+"	1
"chr7"	155538213	155538213	1	"+"	1
"chr7"	157060639	157060639	1	"+"	1
"chr7"	157208798	157208798	1	"+"	1
"chr7"	157208890	157208890	1	"+"	1
"chr7"	157655807	157655807	1	"+"	1
"chr7"	826463	826463	1	"-"	1
"chr7"	928392	928392	1	"-"	1
"chr7"	1024630	1024630	1	"-"	1
"chr7"	2274385	2274385	1	"-"	1
"chr7"	2279118	2279118	1	"-"	1
"chr7"	2578176	2578176	1	"-"	1
"chr7"	2771014	2771014	1	"-"	1
"chr7"	5353133	5353133	1	"-"	1
"chr7"	5410316	5410316	1	"-"	1
"chr7"	5427743	5427743	1	"-"	1
"chr7"	5541214	5541214	1	"-"	1
"chr7"	5567164	5567164	1	"-"	1
"chr7"	5567374	5567374	1	"-"	1
"chr7"	5662262	5662262	1	"-"	1
"chr7"	5780871	5780871	1	"-"	1
"chr7"	6027052	6027052	1	"-"	1
"chr7"	6062352	6062352	1	"-"	1
"chr7"	6449409	6449409	1	"-"	1
"chr7"	6449541	6449541	1	"-"	1
"chr7"	6500831	6500831	1	"-"	1
"chr7"	6731809	6731809	1	"-"	1
"chr7"	7222848	7222848	1	"-"	1
"chr7"	7451478	7451478	1	"-"	1
"chr7"	27148033	27148033	1	"-"	1
"chr7"	27150062	27150062	1	"-"	1
"chr7"	27168652	27168652	1	"-"	1
"chr7"	27180862	27180862	1	"-"	1
"chr7"	27182868	27182868	1	"-"	1
"chr7"	27183120	27183120	1	"-"	1
"chr7"	27183207	27183207	1	"-"	1
"chr7"	27184602	27184602	1	"-"	1
"chr7"	27184707	27184707	1	"-"	1
"chr7"	27187118	27187118	1	"-"	1
"chr7"	27187313	27187313	1	"-"	1
"chr7"	27191979	27191979	1	"-"	1
"chr7"	27203169	27203169	1	"-"	1
"chr7"	27203340	27203340	1	"-"	1
"chr7"	27211441	27211441	1	"-"	1
"chr7"	29690487	29690487	1	"-"	1
"chr7"	29963607	29963607	1	"-"	1
"chr7"	32909901	32909901	1	"-"	1
"chr7"	35734041	35734041	1	"-"	1
"chr7"	36366402	36366402	1	"-"	1
"chr7"	42003736	42003736	1	"-"	1
"chr7"	42004244	42004244	1	"-"	1
"chr7"	42004904	42004904	1	"-"	1
"chr7"	42005288	42005288	1	"-"	1
"chr7"	43915753	43915753	1	"-"	1
"chr7"	43917978	43917978	1	"-"	1
"chr7"	44046704	44046704	1	"-"	1
"chr7"	44424481	44424481	1	"-"	1
"chr7"	44424569	44424569	1	"-"	1
"chr7"	44605501	44605501	1	"-"	1
"chr7"	44922638	44922638	1	"-"	1
"chr7"	44923632	44923632	1	"-"	1
"chr7"	45139828	45139828	1	"-"	1
"chr7"	45139905	45139905	1	"-"	1
"chr7"	45144005	45144005	1	"-"	1
"chr7"	45148747	45148747	1	"-"	1
"chr7"	50514902	50514902	1	"-"	1
"chr7"	50659975	50659975	1	"-"	1
"chr7"	50660146	50660146	1	"-"	1
"chr7"	50660489	50660489	1	"-"	1
"chr7"	50660547	50660547	1	"-"	1
"chr7"	51459264	51459264	1	"-"	1
"chr7"	63981584	63981584	1	"-"	1
"chr7"	64437299	64437299	1	"-"	1
"chr7"	66018889	66018889	1	"-"	1
"chr7"	67470830	67470830	1	"-"	1
"chr7"	72855812	72855812	1	"-"	1
"chr7"	72856679	72856679	1	"-"	1
"chr7"	72856824	72856824	1	"-"	1
"chr7"	72892210	72892210	1	"-"	1
"chr7"	72892322	72892322	1	"-"	1
"chr7"	72892510	72892510	1	"-"	1
"chr7"	72892549	72892549	1	"-"	1
"chr7"	72985003	72985003	1	"-"	1
"chr7"	73638398	73638398	1	"-"	1
"chr7"	73646333	73646333	1	"-"	1
"chr7"	75166146	75166146	1	"-"	1
"chr7"	75958661	75958661	1	"-"	1
"chr7"	80374283	80374283	1	"-"	1
"chr7"	80374451	80374451	1	"-"	1
"chr7"	80439918	80439918	1	"-"	1
"chr7"	80460212	80460212	1	"-"	1
"chr7"	82785285	82785285	1	"-"	1
"chr7"	82785614	82785614	1	"-"	1
"chr7"	95750566	95750566	1	"-"	1
"chr7"	97481518	97481518	1	"-"	1
"chr7"	97921992	97921992	1	"-"	1
"chr7"	99016998	99016998	1	"-"	1
"chr7"	99017449	99017449	1	"-"	1
"chr7"	99091753	99091753	1	"-"	1
"chr7"	99235908	99235908	1	"-"	1
"chr7"	99918342	99918342	1	"-"	1
"chr7"	102305431	102305431	1	"-"	1
"chr7"	104782669	104782669	1	"-"	1
"chr7"	108204880	108204880	1	"-"	1
"chr7"	127013923	127013923	1	"-"	1
"chr7"	127222270	127222270	1	"-"	1
"chr7"	128658090	128658090	1	"-"	1
"chr7"	129658184	129658184	1	"-"	1
"chr7"	130517145	130517145	1	"-"	1
"chr7"	132719301	132719301	1	"-"	1
"chr7"	133976168	133976168	1	"-"	1
"chr7"	133979366	133979366	1	"-"	1
"chr7"	133979429	133979429	1	"-"	1
"chr7"	133979662	133979662	1	"-"	1
"chr7"	134849233	134849233	1	"-"	1
"chr7"	134850615	134850615	1	"-"	1
"chr7"	134850788	134850788	1	"-"	1
"chr7"	134851200	134851200	1	"-"	1
"chr7"	134851355	134851355	1	"-"	1
"chr7"	134853653	134853653	1	"-"	1
"chr7"	135079031	135079031	1	"-"	1
"chr7"	135662038	135662038	1	"-"	1
"chr7"	138764425	138764425	1	"-"	1
"chr7"	139415892	139415892	1	"-"	1
"chr7"	139415977	139415977	1	"-"	1
"chr7"	139790785	139790785	1	"-"	1
"chr7"	140034441	140034441	1	"-"	1
"chr7"	148700903	148700903	1	"-"	1
"chr7"	148768136	148768136	1	"-"	1
"chr7"	148768482	148768482	1	"-"	1
"chr7"	148768938	148768938	1	"-"	1
"chr7"	148769229	148769229	1	"-"	1
"chr7"	149152843	149152843	1	"-"	1
"chr7"	149171539	149171539	1	"-"	1
"chr7"	149172298	149172298	1	"-"	1
"chr7"	149557578	149557578	1	"-"	1
"chr7"	149557666	149557666	1	"-"	1
"chr7"	149558053	149558053	1	"-"	1
"chr7"	149558524	149558524	1	"-"	1
"chr7"	149558812	149558812	1	"-"	1
"chr7"	149565111	149565111	1	"-"	1
"chr7"	149565543	149565543	1	"-"	1
"chr7"	149565935	149565935	1	"-"	1
"chr7"	150911062	150911062	1	"-"	1
"chr7"	151833502	151833502	1	"-"	1
"chr7"	151845720	151845720	1	"-"	1
"chr7"	151845767	151845767	1	"-"	1
"chr7"	151859283	151859283	1	"-"	1
"chr7"	151859925	151859925	1	"-"	1
"chr7"	151860057	151860057	1	"-"	1
"chr7"	151860557	151860557	1	"-"	1
"chr7"	151874930	151874930	1	"-"	1
"chr7"	151878382	151878382	1	"-"	1
"chr7"	151879461	151879461	1	"-"	1
"chr7"	152345905	152345905	1	"-"	1
"chr7"	152345981	152345981	1	"-"	1
"chr7"	152346070	152346070	1	"-"	1
"chr7"	152346273	152346273	1	"-"	1
"chr7"	154767686	154767686	1	"-"	1
"chr7"	156476620	156476620	1	"-"	1
"chr8"	6302651	6302651	1	"+"	1
"chr8"	6616589	6616589	1	"+"	1
"chr8"	9634289	9634289	1	"+"	1
"chr8"	11615929	11615929	1	"+"	1
"chr8"	11616524	11616524	1	"+"	1
"chr8"	11696093	11696093	1	"+"	1
"chr8"	22277234	22277234	1	"+"	1
"chr8"	22277276	22277276	1	"+"	1
"chr8"	25268911	25268911	1	"+"	1
"chr8"	26228192	26228192	1	"+"	1
"chr8"	26229516	26229516	1	"+"	1
"chr8"	28573371	28573371	1	"+"	1
"chr8"	28575297	28575297	1	"+"	1
"chr8"	28575390	28575390	1	"+"	1
"chr8"	28608631	28608631	1	"+"	1
"chr8"	28610659	28610659	1	"+"	1
"chr8"	28909835	28909835	1	"+"	1
"chr8"	37554853	37554853	1	"+"	1
"chr8"	37554925	37554925	1	"+"	1
"chr8"	37555108	37555108	1	"+"	1
"chr8"	37555147	37555147	1	"+"	1
"chr8"	37555775	37555775	1	"+"	1
"chr8"	37555866	37555866	1	"+"	1
"chr8"	37555895	37555895	1	"+"	1
"chr8"	37556153	37556153	1	"+"	1
"chr8"	37556192	37556192	1	"+"	1
"chr8"	37557918	37557918	1	"+"	1
"chr8"	37558438	37558438	1	"+"	1
"chr8"	37558479	37558479	1	"+"	1
"chr8"	37700103	37700103	1	"+"	1
"chr8"	37917446	37917446	1	"+"	1
"chr8"	37917572	37917572	1	"+"	1
"chr8"	37917737	37917737	1	"+"	1
"chr8"	41367225	41367225	1	"+"	1
"chr8"	41455981	41455981	1	"+"	1
"chr8"	41478650	41478650	1	"+"	1
"chr8"	42188719	42188719	1	"+"	1
"chr8"	43054742	43054742	1	"+"	1
"chr8"	48878867	48878867	1	"+"	1
"chr8"	48889312	48889312	1	"+"	1
"chr8"	53627168	53627168	1	"+"	1
"chr8"	55060044	55060044	1	"+"	1
"chr8"	56699238	56699238	1	"+"	1
"chr8"	61289246	61289246	1	"+"	1
"chr8"	61654122	61654122	1	"+"	1
"chr8"	61654282	61654282	1	"+"	1
"chr8"	61655071	61655071	1	"+"	1
"chr8"	61655329	61655329	1	"+"	1
"chr8"	61655405	61655405	1	"+"	1
"chr8"	61693777	61693777	1	"+"	1
"chr8"	61765673	61765673	1	"+"	1
"chr8"	61769288	61769288	1	"+"	1
"chr8"	64099188	64099188	1	"+"	1
"chr8"	67342585	67342585	1	"+"	1
"chr8"	73480166	73480166	1	"+"	1
"chr8"	77617441	77617441	1	"+"	1
"chr8"	77617793	77617793	1	"+"	1
"chr8"	77766675	77766675	1	"+"	1
"chr8"	77768411	77768411	1	"+"	1
"chr8"	81399409	81399409	1	"+"	1
"chr8"	81399733	81399733	1	"+"	1
"chr8"	81399902	81399902	1	"+"	1
"chr8"	81411927	81411927	1	"+"	1
"chr8"	81431567	81431567	1	"+"	1
"chr8"	81431942	81431942	1	"+"	1
"chr8"	81432408	81432408	1	"+"	1
"chr8"	94934335	94934335	1	"+"	1
"chr8"	95802044	95802044	1	"+"	1
"chr8"	97345834	97345834	1	"+"	1
"chr8"	99850807	99850807	1	"+"	1
"chr8"	104336833	104336833	1	"+"	1
"chr8"	123966023	123966023	1	"+"	1
"chr8"	128750903	128750903	1	"+"	1
"chr8"	128752837	128752837	1	"+"	1
"chr8"	128753191	128753191	1	"+"	1
"chr8"	128753317	128753317	1	"+"	1
"chr8"	128753357	128753357	1	"+"	1
"chr8"	134007839	134007839	1	"+"	1
"chr8"	134991972	134991972	1	"+"	1
"chr8"	144333365	144333365	1	"+"	1
"chr8"	144681548	144681548	1	"+"	1
"chr8"	144682925	144682925	1	"+"	1
"chr8"	144732153	144732153	1	"+"	1
"chr8"	144735318	144735318	1	"+"	1
"chr8"	145135230	145135230	1	"+"	1
"chr8"	145135348	145135348	1	"+"	1
"chr8"	145135500	145135500	1	"+"	1
"chr8"	145745801	145745801	1	"+"	1
"chr8"	145746354	145746354	1	"+"	1
"chr8"	145748663	145748663	1	"+"	1
"chr8"	145748873	145748873	1	"+"	1
"chr8"	8748122	8748122	1	"-"	1
"chr8"	8748416	8748416	1	"-"	1
"chr8"	22478364	22478364	1	"-"	1
"chr8"	22478798	22478798	1	"-"	1
"chr8"	22865421	22865421	1	"-"	1
"chr8"	22880064	22880064	1	"-"	1
"chr8"	22880200	22880200	1	"-"	1
"chr8"	22880413	22880413	1	"-"	1
"chr8"	33369766	33369766	1	"-"	1
"chr8"	37717576	37717576	1	"-"	1
"chr8"	37720347	37720347	1	"-"	1
"chr8"	37732761	37732761	1	"-"	1
"chr8"	37734893	37734893	1	"-"	1
"chr8"	38174509	38174509	1	"-"	1
"chr8"	38205266	38205266	1	"-"	1
"chr8"	38205376	38205376	1	"-"	1
"chr8"	41789675	41789675	1	"-"	1
"chr8"	41789741	41789741	1	"-"	1
"chr8"	41789988	41789988	1	"-"	1
"chr8"	41906628	41906628	1	"-"	1
"chr8"	42033423	42033423	1	"-"	1
"chr8"	42390306	42390306	1	"-"	1
"chr8"	42390340	42390340	1	"-"	1
"chr8"	48686763	48686763	1	"-"	1
"chr8"	52732918	52732918	1	"-"	1
"chr8"	57876430	57876430	1	"-"	1
"chr8"	66516608	66516608	1	"-"	1
"chr8"	68204241	68204241	1	"-"	1
"chr8"	70745003	70745003	1	"-"	1
"chr8"	71068291	71068291	1	"-"	1
"chr8"	71068495	71068495	1	"-"	1
"chr8"	71068839	71068839	1	"-"	1
"chr8"	80677591	80677591	1	"-"	1
"chr8"	80677810	80677810	1	"-"	1
"chr8"	80677909	80677909	1	"-"	1
"chr8"	94746114	94746114	1	"-"	1
"chr8"	94746498	94746498	1	"-"	1
"chr8"	94746594	94746594	1	"-"	1
"chr8"	94746666	94746666	1	"-"	1
"chr8"	94746714	94746714	1	"-"	1
"chr8"	94746762	94746762	1	"-"	1
"chr8"	94746858	94746858	1	"-"	1
"chr8"	94746906	94746906	1	"-"	1
"chr8"	94747220	94747220	1	"-"	1
"chr8"	94748341	94748341	1	"-"	1
"chr8"	101562950	101562950	1	"-"	1
"chr8"	101733639	101733639	1	"-"	1
"chr8"	103662427	103662427	1	"-"	1
"chr8"	103662558	103662558	1	"-"	1
"chr8"	103663540	103663540	1	"-"	1
"chr8"	103663964	103663964	1	"-"	1
"chr8"	104412627	104412627	1	"-"	1
"chr8"	116599413	116599413	1	"-"	1
"chr8"	116631504	116631504	1	"-"	1
"chr8"	117657210	117657210	1	"-"	1
"chr8"	117858667	117858667	1	"-"	1
"chr8"	118811795	118811795	1	"-"	1
"chr8"	124027151	124027151	1	"-"	1
"chr8"	125384500	125384500	1	"-"	1
"chr8"	126068012	126068012	1	"-"	1
"chr8"	127568669	127568669	1	"-"	1
"chr8"	127569169	127569169	1	"-"	1
"chr8"	127570349	127570349	1	"-"	1
"chr8"	131073134	131073134	1	"-"	1
"chr8"	134309497	134309497	1	"-"	1
"chr8"	141531893	141531893	1	"-"	1
"chr8"	141541118	141541118	1	"-"	1
"chr8"	141541944	141541944	1	"-"	1
"chr8"	143745235	143745235	1	"-"	1
"chr8"	144328343	144328343	1	"-"	1
"chr8"	144457483	144457483	1	"-"	1
"chr8"	144671110	144671110	1	"-"	1
"chr8"	144671666	144671666	1	"-"	1
"chr8"	144671953	144671953	1	"-"	1
"chr8"	144898690	144898690	1	"-"	1
"chr8"	144898797	144898797	1	"-"	1
"chr8"	144940304	144940304	1	"-"	1
"chr8"	144946041	144946041	1	"-"	1
"chr8"	145668486	145668486	1	"-"	1
"chr8"	145770770	145770770	1	"-"	1
"chr8"	146015212	146015212	1	"-"	1
"chr8"	146107085	146107085	1	"-"	1
"chr9"	4860681	4860681	1	"+"	1
"chr9"	6420950	6420950	1	"+"	1
"chr9"	6835588	6835588	1	"+"	1
"chr9"	8223930	8223930	1	"+"	1
"chr9"	18135135	18135135	1	"+"	1
"chr9"	19049962	19049962	1	"+"	1
"chr9"	20344839	20344839	1	"+"	1
"chr9"	33038961	33038961	1	"+"	1
"chr9"	33294492	33294492	1	"+"	1
"chr9"	33295211	33295211	1	"+"	1
"chr9"	33575517	33575517	1	"+"	1
"chr9"	33917833	33917833	1	"+"	1
"chr9"	34241613	34241613	1	"+"	1
"chr9"	35609651	35609651	1	"+"	1
"chr9"	37086966	37086966	1	"+"	1
"chr9"	37087018	37087018	1	"+"	1
"chr9"	37087629	37087629	1	"+"	1
"chr9"	37428526	37428526	1	"+"	1
"chr9"	37861256	37861256	1	"+"	1
"chr9"	38397292	38397292	1	"+"	1
"chr9"	68409569	68409569	1	"+"	1
"chr9"	71395217	71395217	1	"+"	1
"chr9"	71395708	71395708	1	"+"	1
"chr9"	71395929	71395929	1	"+"	1
"chr9"	71687699	71687699	1	"+"	1
"chr9"	71869305	71869305	1	"+"	1
"chr9"	80944307	80944307	1	"+"	1
"chr9"	82340062	82340062	1	"+"	1
"chr9"	91090255	91090255	1	"+"	1
"chr9"	97221612	97221612	1	"+"	1
"chr9"	98269009	98269009	1	"+"	1
"chr9"	98734341	98734341	1	"+"	1
"chr9"	98775037	98775037	1	"+"	1
"chr9"	100617414	100617414	1	"+"	1
"chr9"	100777740	100777740	1	"+"	1
"chr9"	101911606	101911606	1	"+"	1
"chr9"	103204341	103204341	1	"+"	1
"chr9"	104324831	104324831	1	"+"	1
"chr9"	112930992	112930992	1	"+"	1
"chr9"	115336430	115336430	1	"+"	1
"chr9"	115337035	115337035	1	"+"	1
"chr9"	115337078	115337078	1	"+"	1
"chr9"	115380835	115380835	1	"+"	1
"chr9"	115381096	115381096	1	"+"	1
"chr9"	116053964	116053964	1	"+"	1
"chr9"	116054647	116054647	1	"+"	1
"chr9"	116816254	116816254	1	"+"	1
"chr9"	125085172	125085172	1	"+"	1
"chr9"	129265995	129265995	1	"+"	1
"chr9"	129643112	129643112	1	"+"	1
"chr9"	131458360	131458360	1	"+"	1
"chr9"	131467337	131467337	1	"+"	1
"chr9"	131679151	131679151	1	"+"	1
"chr9"	133577044	133577044	1	"+"	1
"chr9"	133579184	133579184	1	"+"	1
"chr9"	133579588	133579588	1	"+"	1
"chr9"	133589738	133589738	1	"+"	1
"chr9"	133759860	133759860	1	"+"	1
"chr9"	133760778	133760778	1	"+"	1
"chr9"	134072889	134072889	1	"+"	1
"chr9"	134349960	134349960	1	"+"	1
"chr9"	134350271	134350271	1	"+"	1
"chr9"	134350530	134350530	1	"+"	1
"chr9"	134350659	134350659	1	"+"	1
"chr9"	134350875	134350875	1	"+"	1
"chr9"	134351277	134351277	1	"+"	1
"chr9"	134351548	134351548	1	"+"	1
"chr9"	134351791	134351791	1	"+"	1
"chr9"	134371376	134371376	1	"+"	1
"chr9"	134371517	134371517	1	"+"	1
"chr9"	134373378	134373378	1	"+"	1
"chr9"	134374945	134374945	1	"+"	1
"chr9"	134375193	134375193	1	"+"	1
"chr9"	135553569	135553569	1	"+"	1
"chr9"	135553603	135553603	1	"+"	1
"chr9"	135554020	135554020	1	"+"	1
"chr9"	135554106	135554106	1	"+"	1
"chr9"	135554435	135554435	1	"+"	1
"chr9"	135554628	135554628	1	"+"	1
"chr9"	135933742	135933742	1	"+"	1
"chr9"	136892327	136892327	1	"+"	1
"chr9"	137329024	137329024	1	"+"	1
"chr9"	138379931	138379931	1	"+"	1
"chr9"	138396141	138396141	1	"+"	1
"chr9"	139317873	139317873	1	"+"	1
"chr9"	139318105	139318105	1	"+"	1
"chr9"	139617610	139617610	1	"+"	1
"chr9"	139617804	139617804	1	"+"	1
"chr9"	139617982	139617982	1	"+"	1
"chr9"	139618414	139618414	1	"+"	1
"chr9"	140113308	140113308	1	"+"	1
"chr9"	140136417	140136417	1	"+"	1
"chr9"	140137437	140137437	1	"+"	1
"chr9"	140446934	140446934	1	"+"	1
"chr9"	5920656	5920656	1	"-"	1
"chr9"	5922941	5922941	1	"-"	1
"chr9"	14347977	14347977	1	"-"	1
"chr9"	21333343	21333343	1	"-"	1
"chr9"	21333662	21333662	1	"-"	1
"chr9"	21334071	21334071	1	"-"	1
"chr9"	21334500	21334500	1	"-"	1
"chr9"	22005856	22005856	1	"-"	1
"chr9"	25677536	25677536	1	"-"	1
"chr9"	26905875	26905875	1	"-"	1
"chr9"	32542188	32542188	1	"-"	1
"chr9"	32543044	32543044	1	"-"	1
"chr9"	33113186	33113186	1	"-"	1
"chr9"	33462400	33462400	1	"-"	1
"chr9"	34256464	34256464	1	"-"	1
"chr9"	34611020	34611020	1	"-"	1
"chr9"	35056584	35056584	1	"-"	1
"chr9"	35737226	35737226	1	"-"	1
"chr9"	37440882	37440882	1	"-"	1
"chr9"	37537407	37537407	1	"-"	1
"chr9"	37537597	37537597	1	"-"	1
"chr9"	37588787	37588787	1	"-"	1
"chr9"	37885097	37885097	1	"-"	1
"chr9"	37885980	37885980	1	"-"	1
"chr9"	66454697	66454697	1	"-"	1
"chr9"	66455799	66455799	1	"-"	1
"chr9"	66457939	66457939	1	"-"	1
"chr9"	72333447	72333447	1	"-"	1
"chr9"	74969949	74969949	1	"-"	1
"chr9"	86554496	86554496	1	"-"	1
"chr9"	88247729	88247729	1	"-"	1
"chr9"	88248037	88248037	1	"-"	1
"chr9"	88642667	88642667	1	"-"	1
"chr9"	88938191	88938191	1	"-"	1
"chr9"	88967911	88967911	1	"-"	1
"chr9"	89560704	89560704	1	"-"	1
"chr9"	89561291	89561291	1	"-"	1
"chr9"	89561776	89561776	1	"-"	1
"chr9"	91971899	91971899	1	"-"	1
"chr9"	91994355	91994355	1	"-"	1
"chr9"	94171925	94171925	1	"-"	1
"chr9"	95076718	95076718	1	"-"	1
"chr9"	95078135	95078135	1	"-"	1
"chr9"	95610408	95610408	1	"-"	1
"chr9"	95883809	95883809	1	"-"	1
"chr9"	96206891	96206891	1	"-"	1
"chr9"	99579928	99579928	1	"-"	1
"chr9"	99650953	99650953	1	"-"	1
"chr9"	100672725	100672725	1	"-"	1
"chr9"	101980841	101980841	1	"-"	1
"chr9"	103109375	103109375	1	"-"	1
"chr9"	103109629	103109629	1	"-"	1
"chr9"	104152579	104152579	1	"-"	1
"chr9"	104238430	104238430	1	"-"	1
"chr9"	114803410	114803410	1	"-"	1
"chr9"	115449744	115449744	1	"-"	1
"chr9"	117848313	117848313	1	"-"	1
"chr9"	117848871	117848871	1	"-"	1
"chr9"	123215926	123215926	1	"-"	1
"chr9"	123526910	123526910	1	"-"	1
"chr9"	123550389	123550389	1	"-"	1
"chr9"	127115815	127115815	1	"-"	1
"chr9"	127998749	127998749	1	"-"	1
"chr9"	127998937	127998937	1	"-"	1
"chr9"	130697523	130697523	1	"-"	1
"chr9"	130876422	130876422	1	"-"	1
"chr9"	130876540	130876540	1	"-"	1
"chr9"	130941510	130941510	1	"-"	1
"chr9"	131396051	131396051	1	"-"	1
"chr9"	131492459	131492459	1	"-"	1
"chr9"	131583999	131583999	1	"-"	1
"chr9"	132399465	132399465	1	"-"	1
"chr9"	132400042	132400042	1	"-"	1
"chr9"	132400301	132400301	1	"-"	1
"chr9"	134400375	134400375	1	"-"	1
"chr9"	134454818	134454818	1	"-"	1
"chr9"	135277104	135277104	1	"-"	1
"chr9"	135973373	135973373	1	"-"	1
"chr9"	135973736	135973736	1	"-"	1
"chr9"	135973927	135973927	1	"-"	1
"chr9"	135983600	135983600	1	"-"	1
"chr9"	136198489	136198489	1	"-"	1
"chr9"	136898208	136898208	1	"-"	1
"chr9"	139008161	139008161	1	"-"	1
"chr9"	139008427	139008427	1	"-"	1
"chr9"	139272470	139272470	1	"-"	1
"chr9"	139272831	139272831	1	"-"	1
"chr9"	139272930	139272930	1	"-"	1
"chr9"	139324024	139324024	1	"-"	1
"chr9"	139333547	139333547	1	"-"	1
"chr9"	139335137	139335137	1	"-"	1
"chr9"	139370029	139370029	1	"-"	1
"chr9"	139370872	139370872	1	"-"	1
"chr9"	139371363	139371363	1	"-"	1
"chr9"	139371429	139371429	1	"-"	1
"chr9"	139391389	139391389	1	"-"	1
"chr9"	139391589	139391589	1	"-"	1
"chr9"	139391616	139391616	1	"-"	1
"chr9"	139733624	139733624	1	"-"	1
"chr9"	139733757	139733757	1	"-"	1
"chr9"	139734416	139734416	1	"-"	1
"chr9"	139736074	139736074	1	"-"	1
"chr9"	139743365	139743365	1	"-"	1
"chr9"	139743536	139743536	1	"-"	1
"chr9"	139756735	139756735	1	"-"	1
"chr9"	139756776	139756776	1	"-"	1
"chr9"	140449500	140449500	1	"-"	1
"chr9"	140449794	140449794	1	"-"	1
"chr9"	140476932	140476932	1	"-"	1
"chr9"	140506906	140506906	1	"-"	1
"chr9"	140507525	140507525	1	"-"	1
"chr9"	140508384	140508384	1	"-"	1
"chr9"	140508419	140508419	1	"-"	1
"chr9"	140508657	140508657	1	"-"	1
"chr9"	140508740	140508740	1	"-"	1
"chrM"	1618	1618	1	"+"	1
"chrX"	9684375	9684375	1	"+"	1
"chrX"	9684731	9684731	1	"+"	1
"chrX"	9686098	9686098	1	"+"	1
"chrX"	9687187	9687187	1	"+"	1
"chrX"	15721277	15721277	1	"+"	1
"chrX"	17768098	17768098	1	"+"	1
"chrX"	18622777	18622777	1	"+"	1
"chrX"	21900749	21900749	1	"+"	1
"chrX"	24095618	24095618	1	"+"	1
"chrX"	24197755	24197755	1	"+"	1
"chrX"	38664456	38664456	1	"+"	1
"chrX"	38664573	38664573	1	"+"	1
"chrX"	38664679	38664679	1	"+"	1
"chrX"	38664708	38664708	1	"+"	1
"chrX"	41075412	41075412	1	"+"	1
"chrX"	41207038	41207038	1	"+"	1
"chrX"	41207252	41207252	1	"+"	1
"chrX"	44929331	44929331	1	"+"	1
"chrX"	44929416	44929416	1	"+"	1
"chrX"	47088947	47088947	1	"+"	1
"chrX"	48558870	48558870	1	"+"	1
"chrX"	48926727	48926727	1	"+"	1
"chrX"	54588855	54588855	1	"+"	1
"chrX"	54837410	54837410	1	"+"	1
"chrX"	55033003	55033003	1	"+"	1
"chrX"	56591628	56591628	1	"+"	1
"chrX"	56591696	56591696	1	"+"	1
"chrX"	57620894	57620894	1	"+"	1
"chrX"	69640368	69640368	1	"+"	1
"chrX"	70514214	70514214	1	"+"	1
"chrX"	70793651	70793651	1	"+"	1
"chrX"	70793790	70793790	1	"+"	1
"chrX"	70793816	70793816	1	"+"	1
"chrX"	70794866	70794866	1	"+"	1
"chrX"	70795589	70795589	1	"+"	1
"chrX"	73218266	73218266	1	"+"	1
"chrX"	75397787	75397787	1	"+"	1
"chrX"	75647311	75647311	1	"+"	1
"chrX"	84525993	84525993	1	"+"	1
"chrX"	84526196	84526196	1	"+"	1
"chrX"	84526335	84526335	1	"+"	1
"chrX"	84526737	84526737	1	"+"	1
"chrX"	100095793	100095793	1	"+"	1
"chrX"	100880219	100880219	1	"+"	1
"chrX"	102003933	102003933	1	"+"	1
"chrX"	103434418	103434418	1	"+"	1
"chrX"	107083940	107083940	1	"+"	1
"chrX"	107084268	107084268	1	"+"	1
"chrX"	107397073	107397073	1	"+"	1
"chrX"	114883970	114883970	1	"+"	1
"chrX"	118377692	118377692	1	"+"	1
"chrX"	118603679	118603679	1	"+"	1
"chrX"	119387707	119387707	1	"+"	1
"chrX"	119387889	119387889	1	"+"	1
"chrX"	123020027	123020027	1	"+"	1
"chrX"	129147289	129147289	1	"+"	1
"chrX"	129149536	129149536	1	"+"	1
"chrX"	129149808	129149808	1	"+"	1
"chrX"	129190031	129190031	1	"+"	1
"chrX"	139865483	139865483	1	"+"	1
"chrX"	139866145	139866145	1	"+"	1
"chrX"	139866271	139866271	1	"+"	1
"chrX"	152790733	152790733	1	"+"	1
"chrX"	152954208	152954208	1	"+"	1
"chrX"	153664344	153664344	1	"+"	1
"chrX"	154005375	154005375	1	"+"	1
